,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
12914,50,4,175804,12,9,3,12,1,5,2,0,0,48,39,0
12915,18,4,91525,12,9,5,12,3,5,2,0,0,25,39,0
12916,19,4,279968,16,10,5,1,4,5,1,0,0,20,39,0
12917,26,4,77698,16,10,3,10,6,2,1,0,0,40,39,0
12918,61,0,198686,8,12,3,0,1,5,2,0,0,2,39,1
12919,67,0,190340,2,7,3,0,1,5,2,0,0,40,39,0
12920,41,4,113491,16,10,3,10,1,5,2,0,0,40,39,1
12921,29,4,202878,12,9,5,3,2,5,2,0,0,50,39,0
12922,27,4,108431,16,10,5,3,2,3,2,0,0,40,39,0
12923,35,4,194490,12,9,1,1,5,5,1,0,0,38,39,0
12924,37,4,48093,10,13,5,3,2,5,2,0,0,90,39,1
12925,22,4,136824,2,7,5,1,2,5,2,0,0,40,39,0
12926,25,4,143280,1,6,5,9,4,5,1,0,0,24,39,0
12927,26,4,150062,12,9,3,12,1,5,2,0,0,50,39,0
12928,27,2,298510,12,9,1,11,4,5,2,0,0,40,39,0
12929,26,4,177147,10,13,5,1,2,5,2,6849,0,65,39,0
12930,51,4,115025,12,9,3,3,1,5,2,0,0,40,39,0
12931,45,4,350440,12,9,3,4,1,2,2,0,0,40,39,1
12932,60,4,83850,12,9,3,12,1,5,2,0,0,40,39,0
12933,35,4,62669,16,10,3,4,1,5,2,0,0,55,39,1
12934,24,4,229773,12,9,5,7,4,5,2,0,0,40,39,0
12935,40,2,196234,12,9,1,3,4,5,1,0,0,40,33,0
12936,69,0,163595,12,9,7,0,2,5,1,0,0,20,39,0
12937,44,4,157249,10,13,3,10,1,3,2,0,1977,50,39,1
12938,65,4,80174,12,9,1,4,3,5,1,1848,0,50,39,0
12939,52,5,49069,16,10,3,1,6,5,1,0,0,40,39,1
12940,38,4,122952,12,9,6,3,5,5,1,0,0,35,39,0
12941,18,4,123856,2,7,5,12,4,5,1,0,0,49,39,0
12942,24,4,216181,9,11,5,7,4,5,2,0,0,40,39,0
12943,52,4,180062,16,10,3,4,1,5,2,0,0,60,39,0
12944,21,4,188535,12,9,5,7,2,5,2,0,0,44,39,0
12945,67,6,106143,11,16,3,12,1,5,2,20051,0,40,39,1
12946,64,6,170421,16,10,7,3,2,5,1,0,0,8,39,0
12947,25,4,283087,16,10,5,4,4,3,2,0,0,40,39,0
12948,34,1,341051,13,14,3,1,1,5,2,0,0,50,39,1
12949,39,6,34378,12,9,3,5,1,5,2,0,0,50,39,0
12950,26,4,380674,12,9,5,6,4,5,2,0,0,52,39,0
12951,19,4,304469,1,6,5,5,4,5,2,0,0,25,39,0
12952,35,4,99146,12,9,3,4,1,5,2,0,0,50,39,1
12953,26,4,205109,13,14,5,10,2,5,1,0,0,40,39,0
12954,38,4,99156,12,9,6,8,4,5,2,0,0,35,39,0
12955,45,4,97842,16,10,3,7,1,5,2,0,0,65,39,0
12956,18,4,100875,2,7,5,8,5,5,1,0,0,28,39,0
12957,51,4,200576,16,10,1,1,2,5,1,0,0,63,39,0
12958,36,4,355053,12,9,6,8,5,3,1,0,0,28,39,0
12959,18,4,118376,16,10,5,8,4,5,1,0,0,16,0,0
12960,37,2,117760,9,11,5,11,2,5,2,4650,0,40,39,0
12961,37,4,117567,10,13,3,4,1,5,2,0,0,60,39,1
12962,39,1,189632,12,9,3,1,6,5,1,0,0,40,39,1
12963,21,4,170108,16,10,5,8,4,5,2,0,0,40,39,0
12964,46,7,27243,11,16,3,10,1,5,2,7688,0,45,39,1
12965,33,4,192663,12,9,6,12,2,5,1,0,0,35,39,0
12966,23,4,526164,10,13,5,1,5,3,1,0,0,40,39,0
12967,52,6,146579,12,9,1,12,5,3,2,0,0,40,39,0
12968,28,4,60288,12,9,5,1,4,5,1,0,0,40,39,0
12969,23,7,241951,16,10,5,10,2,5,2,0,0,40,39,0
12970,48,5,213140,16,10,3,4,1,5,2,0,0,40,39,1
12971,17,4,218124,2,7,5,12,4,5,1,0,0,20,39,0
12972,22,6,279802,16,10,5,10,4,5,1,0,0,3,39,0
12973,26,4,153078,12,9,5,1,4,2,2,0,0,80,0,1
12974,40,4,167919,12,9,3,3,1,5,2,0,0,40,39,0
12975,90,4,250832,1,6,3,4,1,5,2,0,0,40,39,0
12976,28,4,193158,12,9,1,12,4,5,1,0,0,40,39,0
12977,44,4,172032,12,9,3,14,1,5,2,0,0,40,39,0
12978,29,4,39484,10,13,3,8,1,5,2,7298,0,42,39,1
12979,45,4,84298,9,11,3,4,1,5,2,0,1977,50,39,1
12980,43,4,269015,12,9,3,7,1,3,2,0,0,40,11,1
12981,17,0,262196,1,6,5,0,4,5,2,0,0,8,39,0
12982,49,1,125892,10,13,3,4,1,5,2,0,0,40,39,1
12983,27,4,134890,10,13,5,13,4,5,2,0,0,50,39,0
12984,60,6,261119,12,9,1,3,5,5,1,0,0,40,39,0
12985,33,4,119409,12,9,3,7,6,4,1,0,0,40,4,0
12986,53,6,118793,1,6,3,3,1,5,2,0,0,50,39,1
12987,19,4,184207,16,10,5,12,2,5,2,0,0,40,39,0
12988,28,6,191027,12,9,1,5,2,5,2,0,0,40,39,0
12989,22,4,207782,8,12,5,6,4,5,2,0,0,20,39,0
12990,48,6,209146,12,9,3,14,1,5,2,0,0,60,39,0
12991,76,0,79445,1,6,3,0,1,5,2,1173,0,40,39,0
12992,19,4,187724,16,10,5,8,4,5,1,0,0,25,39,0
12993,28,4,66777,9,11,3,8,3,5,1,3137,0,40,39,0
12994,58,4,158002,16,10,3,12,1,3,2,0,0,40,39,0
12995,19,6,305834,16,10,5,3,4,5,1,0,0,25,39,0
12996,37,0,122265,12,9,1,0,2,2,1,0,0,42,0,0
12997,22,4,211798,16,10,5,3,4,5,2,0,0,40,39,0
12998,52,6,123011,15,15,3,10,1,5,2,0,0,50,39,1
12999,31,4,36302,10,13,3,7,1,5,2,0,0,50,39,0
13000,50,6,176867,11,16,3,10,1,5,2,3781,0,40,39,0
13001,62,4,169204,12,9,7,3,5,5,2,0,0,40,39,0
13002,26,4,38232,10,13,5,10,2,5,2,0,0,50,39,0
13003,64,7,277657,12,9,7,1,2,5,1,0,0,24,39,0
13004,38,4,32271,16,10,3,3,1,5,2,0,0,40,39,0
13005,44,4,116825,15,15,3,10,1,5,2,15024,0,80,39,1
13006,28,6,226198,12,9,1,4,2,5,1,0,0,40,39,0
13007,19,4,28145,12,9,5,8,4,5,1,0,0,52,39,0
13008,39,4,140477,12,9,5,7,2,5,1,0,0,10,39,0
13009,50,4,165050,1,6,3,3,1,5,2,0,0,40,39,1
13010,39,5,202937,13,14,3,10,6,5,1,0,0,40,39,1
13011,36,4,316298,10,13,5,13,4,5,2,0,0,40,39,0
13012,39,4,203070,9,11,3,6,1,5,2,0,0,49,39,0
13013,51,5,103995,8,12,5,12,2,5,1,0,0,25,39,0
13014,28,4,176137,12,9,5,8,4,5,1,0,0,32,39,0
13015,57,6,103948,15,15,3,10,1,5,2,0,0,30,39,1
13016,40,2,39581,15,15,6,10,4,3,1,0,0,40,39,0
13017,27,4,506436,16,10,1,12,5,5,1,0,0,40,29,0
13018,32,4,226975,16,10,5,12,4,5,2,0,1876,60,39,0
13019,49,7,154493,12,9,1,4,5,5,1,0,0,44,39,0
13020,34,6,137223,1,6,5,8,4,5,1,0,0,40,39,0
13021,24,4,102323,12,9,5,7,4,5,2,0,0,40,39,0
13022,54,4,257765,6,4,1,7,2,5,2,0,0,40,13,0
13023,52,4,42924,3,8,3,3,1,5,2,0,0,45,39,0
13024,43,4,167599,2,7,3,6,6,5,1,0,0,25,39,0
13025,84,0,368925,5,3,7,0,2,5,2,0,0,15,39,0
13026,79,0,100881,8,12,3,0,6,5,1,0,0,2,39,1
13027,35,4,52738,16,10,3,7,1,5,2,0,0,46,39,0
13028,56,4,98418,12,9,1,14,2,5,2,0,0,30,39,0
13029,30,4,381153,12,9,5,3,2,5,2,0,0,40,39,0
13030,54,4,103700,12,9,7,8,5,5,1,0,0,40,39,0
13031,35,4,298635,10,13,5,12,2,2,2,0,0,50,39,0
13032,32,4,127895,16,10,5,1,4,3,1,0,0,40,39,0
13033,44,5,212760,10,13,3,4,1,5,2,0,0,60,39,1
13034,32,4,281384,12,9,2,8,3,5,1,0,0,10,39,0
13035,60,4,181200,3,8,3,1,1,5,2,0,0,40,39,0
13036,40,4,257364,16,10,1,8,2,5,2,0,0,45,39,0
13037,50,4,283281,6,4,3,7,1,3,2,0,0,40,39,0
13038,58,4,214502,7,5,3,6,1,5,2,0,0,50,39,1
13039,41,4,69333,12,9,3,3,1,5,2,0,0,45,39,1
13040,28,4,190060,12,9,3,12,1,5,2,0,0,40,39,1
13041,53,4,95864,12,9,5,1,3,5,2,0,0,35,39,0
13042,71,0,144872,16,10,3,0,1,5,2,6514,0,40,39,1
13043,17,0,275778,7,5,5,0,4,5,1,0,0,25,26,0
13044,45,4,27332,12,9,1,12,2,5,1,0,0,40,39,0
13045,23,4,24395,12,9,5,6,4,5,1,0,0,30,39,0
13046,25,4,330695,16,10,3,12,1,5,2,0,0,50,39,0
13047,40,6,171615,16,10,5,3,2,5,2,0,0,35,39,1
13048,28,4,116372,10,13,5,4,2,5,1,0,0,60,39,0
13049,27,4,38599,3,8,5,14,2,5,2,0,0,40,39,0
13050,19,2,202184,16,10,5,1,4,5,2,0,0,15,39,0
13051,24,4,315303,12,9,5,6,4,3,2,0,0,25,39,0
13052,38,4,103456,10,13,6,10,5,5,2,0,0,40,39,0
13053,24,7,163480,13,14,5,1,2,3,1,0,0,40,39,0
13054,18,4,317425,2,7,5,8,4,3,2,0,0,7,39,0
13055,58,4,216941,12,9,1,4,5,5,1,0,0,40,39,0
13056,35,4,116541,13,14,5,10,4,5,2,0,0,44,39,1
13057,43,4,186396,7,5,5,7,2,5,1,0,0,20,39,0
13058,45,4,273194,12,9,3,7,1,3,2,3137,0,35,39,0
13059,24,4,385540,12,9,3,12,1,5,2,0,0,40,26,0
13060,63,4,201631,7,5,3,5,1,3,2,0,0,40,39,0
13061,40,4,439919,7,5,3,7,1,5,2,0,0,40,26,0
13062,21,4,182117,10,13,5,8,3,5,2,0,0,20,39,0
13063,20,7,334113,16,10,3,8,1,5,2,0,0,40,39,0
13064,42,4,184837,12,9,3,7,6,5,1,7298,0,40,39,1
13065,49,0,228372,16,10,3,0,1,5,2,0,0,20,39,1
13066,47,1,211123,12,9,3,3,1,5,2,0,0,40,39,0
13067,48,5,38819,12,9,3,3,1,5,2,0,0,36,39,0
13068,61,4,162391,6,4,3,14,1,5,2,0,1651,40,39,0
13069,23,0,302836,8,12,3,0,1,5,2,0,0,40,8,0
13070,35,7,89040,10,13,3,4,1,5,2,0,0,40,39,1
13071,46,4,264210,16,10,3,5,6,5,1,0,0,20,39,0
13072,18,4,87157,3,8,5,8,4,5,2,0,0,25,39,0
13073,28,6,398918,10,13,5,10,2,5,2,0,0,50,39,1
13074,62,0,123612,10,13,3,0,1,5,2,0,0,4,39,0
13075,20,4,155818,12,9,5,8,4,5,1,0,0,20,39,0
13076,28,4,243660,12,9,3,14,1,5,2,0,0,40,39,0
13077,57,4,134195,12,9,3,12,1,5,2,0,0,40,39,0
13078,56,4,238638,6,4,3,3,1,5,2,0,0,40,39,0
13079,33,4,159929,12,9,3,3,1,5,2,0,0,40,39,0
13080,19,4,198668,12,9,5,6,4,5,2,0,0,40,39,0
13081,29,4,215504,12,9,3,7,1,5,2,0,0,40,39,0
13082,30,4,158002,16,10,5,3,3,5,2,0,0,55,7,0
13083,53,2,35305,10,13,1,10,5,5,1,0,0,57,39,0
13084,25,4,195994,4,2,5,9,2,5,1,0,0,40,13,0
13085,44,7,321824,12,9,3,11,1,5,2,0,0,38,39,0
13086,22,4,180449,16,10,3,6,1,5,2,0,0,28,39,0
13087,40,4,201764,12,9,1,3,2,5,2,0,0,40,39,0
13088,25,4,250038,9,11,5,1,2,5,2,0,0,40,0,0
13089,30,6,226535,6,4,3,5,1,5,2,0,0,40,26,0
13090,51,4,136121,9,11,1,1,5,5,1,0,0,38,39,0
13091,17,4,47199,2,7,5,9,4,5,1,0,0,24,39,0
13092,46,2,215895,10,13,3,11,1,5,2,0,0,40,39,1
13093,50,7,24647,16,10,3,1,1,5,2,0,0,40,39,1
13094,34,4,734193,16,10,5,4,2,5,1,0,0,50,39,0
13095,42,0,321086,13,14,3,0,1,5,2,0,0,50,39,0
13096,41,1,192589,10,13,3,1,1,5,2,0,0,40,39,0
13097,32,4,326283,10,13,5,8,5,4,2,0,0,40,39,0
13098,32,4,207284,12,9,3,7,1,5,2,0,0,40,39,0
13099,47,4,109089,16,10,3,10,1,5,2,0,0,70,39,0
13100,50,4,274528,16,10,3,12,1,5,2,0,0,40,39,0
13101,77,4,142646,6,4,7,9,5,5,1,0,0,23,39,0
13102,33,4,180859,12,9,1,4,2,5,2,0,0,40,39,0
13103,47,5,188610,12,9,3,7,1,5,2,0,0,48,39,0
13104,64,4,169604,2,7,3,14,1,5,2,0,0,40,39,0
13105,34,4,260560,12,9,3,4,1,5,2,0,0,50,39,0
13106,34,2,188245,12,9,5,10,5,3,1,0,0,35,39,0
13107,67,2,103315,13,14,5,4,3,5,1,15831,0,72,39,1
13108,37,2,52465,12,9,5,8,2,5,2,0,0,40,39,0
13109,34,4,737315,10,13,3,10,1,5,2,0,0,40,39,1
13110,22,0,195143,16,10,5,0,4,5,1,0,0,29,39,0
13111,50,6,219420,11,16,1,12,2,5,2,0,0,64,39,0
13112,60,4,198170,10,13,3,4,1,5,2,0,0,45,39,1
13113,46,2,183168,10,13,1,10,5,5,1,0,0,43,39,0
13114,44,4,196545,10,13,3,3,1,5,2,7298,0,40,39,1
13115,43,4,168412,12,9,3,12,3,5,1,0,0,44,31,0
13116,48,4,174386,13,14,3,10,1,5,2,0,0,40,8,1
13117,36,4,544686,12,9,5,1,3,5,1,2907,0,40,27,0
13118,48,4,95661,16,10,5,1,2,5,1,0,0,43,39,0
13119,37,4,468713,16,10,3,1,1,5,2,0,0,40,39,0
13120,51,4,169112,13,14,3,12,1,5,2,0,0,40,39,1
13121,52,4,74024,13,14,3,10,1,5,2,0,0,45,39,1
13122,27,4,110622,5,3,5,12,4,2,1,0,0,20,40,0
13123,43,2,33331,13,14,3,4,1,5,2,0,0,40,39,1
13124,23,4,181557,12,9,5,8,4,3,2,0,0,25,39,0
13125,66,4,142624,8,12,3,7,1,5,2,5556,0,40,41,1
13126,37,6,192251,1,6,3,8,6,5,1,2635,0,40,39,0
13127,35,4,146091,16,10,5,1,2,5,1,0,0,40,39,0
13128,42,2,174575,10,13,3,10,1,5,2,5178,0,40,39,1
13129,49,4,200949,1,6,5,8,5,5,1,0,0,38,29,0
13130,51,2,201560,10,13,3,10,6,5,1,0,0,40,39,1
13131,71,1,149386,12,9,7,4,2,5,2,0,0,9,39,0
13132,50,2,168672,13,14,3,10,6,5,1,0,1902,40,39,1
13133,63,4,38352,12,9,7,1,5,5,1,0,0,40,39,0
13134,41,7,180272,13,14,5,10,4,5,1,0,0,35,39,0
13135,24,7,275421,16,10,5,7,4,5,1,0,0,40,39,0
13136,41,2,173051,16,10,1,8,5,5,1,0,0,45,39,0
13137,33,2,167474,8,12,3,1,1,5,2,0,0,40,39,0
13138,42,2,267138,16,10,3,3,1,3,2,0,0,40,39,0
13139,23,4,135138,10,13,5,12,4,2,2,0,0,40,39,0
13140,49,4,218357,9,11,1,10,2,5,1,0,0,38,39,0
13141,28,6,107236,3,8,3,3,2,5,2,0,0,40,39,0
13142,31,4,138416,5,3,3,6,1,5,2,0,0,56,26,0
13143,28,4,154863,10,13,5,1,4,3,2,0,0,35,39,0
13144,37,4,194004,2,7,3,3,1,5,2,0,0,25,39,0
13145,19,4,339123,16,10,5,4,4,5,2,0,0,40,39,0
13146,51,2,548361,10,13,3,10,1,5,2,0,0,26,39,0
13147,25,4,101812,9,11,3,12,1,5,2,0,0,41,39,0
13148,49,5,127111,12,9,3,4,1,5,2,0,0,50,39,0
13149,47,4,171807,12,9,1,12,5,5,1,0,0,45,39,0
13150,48,2,40666,12,9,3,8,1,5,2,0,0,40,39,0
13151,41,2,340682,12,9,1,1,2,5,1,0,0,40,39,0
13152,32,4,175052,12,9,1,1,5,5,1,0,0,40,39,0
13153,26,0,321629,12,9,5,0,5,5,1,0,0,16,39,0
13154,46,4,154405,12,9,3,6,1,3,2,0,0,40,39,0
13155,17,4,108402,1,6,5,12,4,5,1,0,0,20,39,0
13156,34,4,346275,2,7,1,6,2,5,2,0,0,43,39,0
13157,44,4,42476,12,9,5,1,3,5,1,0,0,30,39,0
13158,23,4,161708,8,12,5,8,4,5,1,0,0,20,39,0
13159,35,4,70447,16,10,5,10,5,2,2,4650,0,20,39,0
13160,30,4,189759,10,13,5,14,2,5,2,4865,0,40,39,0
13161,65,0,137354,16,10,3,0,1,2,2,0,0,20,39,0
13162,34,4,250724,10,13,3,12,1,5,2,0,0,45,23,0
13163,34,1,149368,15,15,3,10,1,5,2,0,0,40,39,1
13164,39,4,154641,9,11,3,1,1,5,2,0,0,40,39,0
13165,28,4,38309,9,11,3,1,1,5,2,2407,0,40,39,0
13166,53,2,202733,13,14,3,4,1,5,2,7688,0,70,39,1
13167,34,4,56150,2,7,5,14,5,5,2,0,0,40,39,0
13168,21,4,260254,12,9,5,3,2,5,2,0,0,40,39,0
13169,53,4,108083,6,4,3,5,1,5,2,0,0,45,39,0
13170,54,6,71344,13,14,1,10,2,5,2,0,0,50,39,1
13171,32,4,174215,16,10,1,12,5,5,1,0,0,40,39,0
13172,39,7,114366,10,13,5,10,2,5,2,0,0,35,39,0
13173,39,4,158962,16,10,1,7,5,5,1,0,0,40,39,0
13174,29,4,179498,12,9,3,4,1,5,2,0,0,40,11,0
13175,29,4,31935,12,9,1,10,2,5,1,0,0,40,39,0
13176,43,4,149909,12,9,3,3,1,5,2,0,0,42,39,1
13177,20,0,58740,16,10,5,0,4,5,2,0,0,15,39,0
13178,39,4,216552,13,14,3,1,1,5,2,0,0,40,39,0
13179,45,4,255348,16,10,1,4,2,5,1,0,0,40,39,0
13180,36,4,176050,16,10,3,7,1,5,2,0,0,40,39,0
13181,71,0,125101,9,11,7,0,2,5,1,0,0,40,39,0
13182,62,0,197286,12,9,3,0,1,5,2,0,0,40,39,0
13183,43,2,337469,16,10,1,1,2,5,1,594,0,20,26,0
13184,31,4,159737,12,9,5,12,5,3,1,0,0,58,39,0
13185,39,4,316211,12,9,3,4,1,5,2,0,0,60,39,1
13186,32,4,127610,10,13,3,10,6,5,1,0,1902,32,39,1
13187,45,2,556652,12,9,3,3,1,3,2,0,0,40,39,1
13188,19,4,265576,12,9,5,6,4,5,2,0,0,50,39,0
13189,43,4,347653,16,10,3,10,1,5,2,0,0,48,39,1
13190,32,4,62374,9,11,3,14,1,5,2,0,0,40,39,0
13191,43,6,170230,10,13,5,12,2,5,1,0,0,60,39,0
13192,34,4,203051,10,13,3,1,1,5,2,0,0,27,39,0
13193,66,5,115880,16,10,3,10,1,5,2,0,0,40,39,0
13194,37,4,167735,9,11,3,3,1,5,2,0,1887,40,39,1
13195,46,5,181413,8,12,3,4,6,5,1,0,0,40,39,0
13196,23,4,185554,10,13,5,10,4,5,1,0,0,40,39,0
13197,41,4,350387,10,13,5,10,2,5,2,0,0,40,39,1
13198,63,4,225102,12,9,3,6,1,3,2,0,0,40,0,0
13199,55,4,105582,12,9,3,6,1,5,2,3103,0,40,39,1
13200,35,6,350247,15,15,3,10,1,5,2,0,0,50,39,1
13201,28,4,150025,7,5,5,3,2,5,2,0,0,50,0,1
13202,37,4,107737,10,13,3,10,1,5,2,0,0,55,39,1
13203,63,0,334741,12,9,3,0,1,5,2,0,0,20,39,0
13204,43,4,115562,10,13,3,10,1,5,2,0,0,42,39,1
13205,30,6,131584,9,11,5,3,4,5,2,0,0,60,39,0
13206,36,2,95855,13,14,3,10,6,5,1,0,0,60,39,1
13207,54,4,391016,10,13,3,12,1,5,2,0,0,40,39,1
13208,36,1,51089,10,13,3,1,1,5,2,0,0,50,39,1
13209,78,5,188044,10,13,3,4,1,5,2,0,2392,40,39,1
13210,77,4,117898,10,13,3,4,1,5,2,0,0,50,39,1
13211,28,4,70240,12,9,4,8,2,2,1,0,0,40,30,0
13212,39,6,187693,12,9,3,3,1,5,2,0,0,72,39,1
13213,37,4,341672,10,13,6,13,2,2,2,0,0,40,30,0
13214,34,4,208043,9,11,3,10,1,5,2,7298,0,45,39,1
13215,22,2,289982,10,13,5,10,4,5,1,0,0,35,39,0
13216,54,4,76344,10,13,5,8,2,5,1,0,0,50,39,0
13217,21,4,200973,16,10,5,12,4,5,1,0,0,20,39,0
13218,36,4,111377,1,6,3,3,1,5,2,0,0,40,39,0
13219,62,6,136684,12,9,7,1,3,5,1,0,0,30,39,0
13220,40,4,176716,16,10,3,12,1,5,2,0,0,40,39,1
13221,47,6,166894,16,10,1,10,5,3,1,0,0,40,39,0
13222,38,4,243872,10,13,3,12,1,5,2,0,0,70,39,1
13223,28,4,155621,5,3,5,3,2,5,2,0,0,40,4,0
13224,46,4,102597,10,13,1,10,5,5,1,0,0,40,39,0
13225,22,4,60331,16,10,3,8,1,5,2,0,0,35,39,0
13226,37,4,75024,12,9,1,12,5,5,1,0,0,25,2,0
13227,69,4,174474,1,6,6,7,2,5,1,0,0,28,29,0
13228,43,4,145441,10,13,3,4,1,5,2,0,0,50,39,1
13229,53,4,83434,10,13,5,8,2,2,1,0,0,21,24,1
13230,20,4,691830,12,9,5,12,4,3,1,0,0,35,39,0
13231,22,4,189203,10,13,5,10,2,5,2,0,0,50,39,0
13232,48,4,115784,7,5,3,3,1,5,2,0,0,44,39,0
13233,40,1,280167,13,14,3,10,1,5,2,0,0,40,39,1
13234,68,0,407338,16,10,3,0,1,5,2,0,0,20,39,0
13235,39,4,52978,16,10,1,8,2,5,1,0,1721,55,39,0
13236,57,4,169329,12,9,3,13,1,3,2,0,1887,40,38,1
13237,23,4,315065,1,6,5,8,5,5,2,0,0,60,26,0
13238,25,2,167835,10,13,3,10,6,5,1,0,0,38,39,1
13239,22,4,63105,12,9,5,10,4,3,2,0,0,40,39,0
13240,23,4,520775,3,8,5,9,4,5,2,0,0,30,39,0
13241,41,2,47902,10,13,3,10,1,5,2,0,0,45,39,1
13242,25,4,145434,16,10,5,7,2,5,1,0,0,25,39,0
13243,58,4,56392,16,10,3,12,1,5,2,0,0,40,39,0
13244,33,4,162312,12,9,1,12,2,2,2,0,0,45,24,0
13245,28,4,204074,13,14,3,10,1,5,2,0,0,48,39,0
13246,19,4,99246,2,7,5,7,2,5,1,0,0,25,39,0
13247,44,4,102085,16,10,1,1,3,5,1,0,0,40,39,0
13248,68,4,168794,14,1,5,7,2,5,2,0,0,10,39,0
13249,33,7,332379,12,9,3,3,1,5,2,0,0,40,39,1
13250,24,4,233419,12,9,1,4,2,5,1,0,0,40,39,0
13251,44,6,57233,12,9,3,5,1,5,2,0,0,50,39,0
13252,38,4,192337,10,13,3,4,1,5,2,7688,0,40,39,1
13253,31,4,442429,12,9,6,3,5,5,1,0,0,40,26,0
13254,29,4,369114,12,9,1,1,2,5,1,0,0,40,39,0
13255,65,4,261334,7,5,7,12,2,5,1,0,0,40,39,0
13256,55,4,160303,12,9,7,1,3,5,1,0,0,40,39,0
13257,49,4,50474,12,9,3,4,1,5,2,0,0,40,39,0
13258,27,4,321577,12,9,5,7,4,3,1,0,0,40,39,0
13259,41,4,29591,12,9,1,12,2,5,2,0,0,30,39,0
13260,33,6,334744,16,10,3,3,1,5,2,0,0,50,39,1
13261,22,6,269474,12,9,5,5,4,5,2,0,0,40,39,0
13262,41,4,287306,12,9,3,10,1,5,2,0,1902,40,39,1
13263,66,4,33619,12,9,3,8,1,3,2,0,0,4,39,0
13264,38,4,149347,16,10,1,12,2,5,2,0,0,60,39,0
13265,43,4,96249,12,9,3,7,1,5,2,0,0,42,39,1
13266,40,2,370502,16,10,3,6,1,5,2,0,0,40,26,0
13267,32,4,188246,16,10,3,12,1,5,2,0,0,40,39,1
13268,30,4,167558,12,9,5,12,5,5,1,0,0,35,26,0
13269,35,4,292185,10,13,3,1,1,5,2,0,0,40,39,0
13270,41,4,101593,13,14,3,10,1,5,2,15024,0,50,39,1
13271,33,2,70164,10,13,5,10,2,1,2,0,0,60,39,0
13272,36,4,269722,10,13,3,4,1,5,2,0,0,55,39,1
13273,33,6,175502,10,13,3,10,1,5,2,0,0,60,39,0
13274,53,4,233165,12,9,3,4,1,5,2,0,0,60,39,1
13275,27,4,177351,10,13,5,12,2,5,2,0,0,45,39,0
13276,22,4,212114,10,13,5,6,4,5,1,0,0,15,39,0
13277,26,4,288959,12,9,3,12,1,3,2,0,0,36,39,0
13278,64,4,231619,12,9,3,12,6,5,1,0,0,21,39,0
13279,48,4,146919,16,10,1,1,5,5,1,0,0,45,39,0
13280,23,4,388811,12,9,5,1,4,5,1,0,0,40,39,0
13281,26,4,243560,16,10,5,12,5,5,1,0,0,40,0,0
13282,35,6,98360,10,13,3,10,1,5,2,0,0,40,39,0
13283,46,4,369538,16,10,3,12,1,5,2,0,0,40,39,1
13284,65,6,31740,16,10,7,4,5,5,1,0,0,45,39,0
13285,53,4,223660,12,9,7,7,2,5,2,6849,0,40,39,0
13286,18,4,333611,5,3,5,8,3,5,2,0,0,54,26,0
13287,34,6,108247,15,15,3,10,1,5,2,0,0,55,39,1
13288,28,4,76129,12,9,5,7,5,5,1,0,0,40,13,0
13289,37,4,91711,10,13,3,4,1,5,2,0,0,60,39,1
13290,61,0,166855,10,13,3,0,1,5,2,0,0,10,39,0
13291,59,4,182062,10,13,3,10,1,5,2,5013,0,40,39,0
13292,32,4,252752,13,14,5,4,2,5,1,13550,0,60,39,1
13293,31,4,43953,10,13,3,10,6,5,1,0,0,35,39,0
13294,25,2,84224,10,13,5,10,2,5,1,0,0,40,39,0
13295,81,4,100675,4,2,3,10,1,5,2,0,0,15,31,0
13296,47,4,155509,12,9,6,8,3,3,1,0,0,35,39,0
13297,39,4,29814,12,9,3,3,1,5,2,0,0,40,39,0
13298,37,4,241805,16,10,3,8,1,3,2,0,0,30,39,0
13299,44,4,214838,12,9,3,7,1,5,2,0,0,45,39,1
13300,37,4,240810,8,12,3,3,1,5,2,0,0,45,39,0
13301,41,4,154076,16,10,3,1,1,5,2,0,0,50,39,1
13302,27,0,175552,5,3,3,0,6,5,1,0,0,40,26,0
13303,55,4,170287,16,10,3,10,1,5,2,0,0,40,31,1
13304,60,4,145995,10,13,3,12,1,5,2,0,0,40,39,1
13305,22,4,433669,8,12,5,6,2,5,2,0,0,36,0,0
13306,23,4,233626,10,13,5,12,2,5,2,0,0,25,39,0
13307,19,4,607799,12,9,5,7,2,5,1,0,0,60,39,0
13308,45,4,88500,16,10,3,7,1,5,2,0,0,44,39,1
13309,36,4,127809,12,9,6,8,5,3,1,0,0,30,39,0
13310,46,4,243743,10,13,3,10,1,5,2,0,0,40,39,1
13311,48,4,177211,2,7,3,7,1,5,2,0,0,40,39,0
13312,39,6,231180,12,9,3,8,1,5,2,0,0,50,39,0
13313,29,4,253856,10,13,3,14,1,5,2,0,0,20,39,0
13314,39,4,177075,12,9,1,1,2,5,1,0,0,40,39,0
13315,26,4,152855,12,9,5,4,4,4,1,0,0,40,26,0
13316,37,4,191137,8,12,1,10,5,5,2,0,0,25,39,0
13317,49,4,255559,16,10,3,1,6,5,1,0,0,40,39,1
13318,27,4,169815,10,13,5,12,4,5,2,0,0,40,39,0
13319,28,4,221215,1,6,5,6,3,5,2,0,0,40,26,0
13320,35,4,270059,16,10,1,12,5,5,1,0,0,30,39,0
13321,54,0,31588,12,9,3,0,1,5,2,2635,0,40,39,0
